Date,Price
2000-08-22,28.4735
2000-08-23,28.5167
2000-08-24,28.5679
2000-08-25,28.6233
2000-08-28,28.6715
2000-08-29,28.7141
2000-08-30,28.7585
2000-08-31,28.8023
2000-09-01,28.84485
2000-09-05,28.8879
2000-09-06,28.93255
2000-09-07,28.9756
2000-09-08,29.01515
2000-09-11,29.0578
2000-09-12,29.0889
2000-09-13,29.1237
2000-09-14,29.15945
2000-09-15,29.2027
2000-09-18,29.25725
2000-09-19,29.3177
2000-09-20,29.37875
2000-09-21,29.41855
2000-09-22,29.4533
2000-09-25,29.47745
2000-09-26,29.50455
2000-09-27,29.52725
2000-09-28,29.54855
2000-09-29,29.57685
2000-10-02,29.61025
2000-10-03,29.6402
2000-10-04,29.66335
2000-10-05,29.68295
2000-10-06,29.70345
2000-10-09,29.7306
2000-10-10,29.76535
2000-10-11,29.8038
2000-10-12,29.8548
2000-10-13,29.8978
2000-10-16,29.92965
2000-10-17,29.9644
2000-10-18,30.00315
2000-10-19,30.04065
2000-10-20,30.08895
2000-10-23,30.1395
2000-10-24,30.1882
2000-10-25,30.23275
2000-10-26,30.27305
2000-10-27,30.30545
2000-10-30,30.3366
2000-10-31,30.36005
2000-11-01,30.38085
2000-11-02,30.39825
2000-11-03,30.413
2000-11-06,30.42955
2000-11-07,30.4505
2000-11-08,30.4637
2000-11-09,30.49475
2000-11-10,30.5289
2000-11-13,30.56405
2000-11-14,30.5994
2000-11-15,30.6357
2000-11-16,30.6723
2000-11-17,30.7091
2000-11-20,30.74565
2000-11-21,30.78135
2000-11-22,30.8214
2000-11-24,30.85815
2000-11-27,30.8919
2000-11-28,30.91445
2000-11-29,30.93585
2000-11-30,30.95305
2000-12-01,30.9633
2000-12-04,30.97285
2000-12-05,30.97155
2000-12-06,30.9746
2000-12-07,30.97045
2000-12-08,30.96085
2000-12-11,30.9579
2000-12-12,30.9564
2000-12-13,30.9473
2000-12-14,30.92905
2000-12-15,30.9158
2000-12-18,30.9061
2000-12-19,30.89185
2000-12-20,30.8515
2000-12-21,30.8257
2000-12-22,30.79845
2000-12-26,30.77465
2000-12-27,30.74685
2000-12-28,30.7163
2000-12-29,30.69755
2001-01-02,30.6785
2001-01-03,30.66385
2001-01-04,30.65695
2001-01-05,30.657
2001-01-08,30.6578
2001-01-09,30.65905
2001-01-10,30.66685
2001-01-11,30.676
2001-01-12,30.69085
2001-01-16,30.71
2001-01-17,30.7255
2001-01-18,30.7433
2001-01-19,30.7725
2001-01-22,30.80625
2001-01-23,30.83575
2001-01-24,30.8655
2001-01-25,30.8987
2001-01-26,30.9281
2001-01-29,30.9526
2001-01-30,30.97075
2001-01-31,30.9874
2001-02-01,31.0094
2001-02-02,31.03545
2001-02-05,31.0586
2001-02-06,31.07305
2001-02-07,31.09295
2001-02-08,31.11375
2001-02-09,31.13635
2001-02-12,31.1655
2001-02-13,31.18845
2001-02-14,31.20765
2001-02-15,31.22325
2001-02-16,31.23505
2001-02-20,31.24505
2001-02-21,31.25285
2001-02-22,31.2586
2001-02-23,31.2625
2001-02-26,31.26155
2001-02-27,31.26235
2001-02-28,31.25285
2001-03-01,31.24355
2001-03-02,31.23325
2001-03-05,31.2275
2001-03-06,31.2226
2001-03-07,31.21595
2001-03-08,31.2074
2001-03-09,31.20415
2001-03-12,31.20065
2001-03-13,31.18845
2001-03-14,31.16875
2001-03-15,31.15275
2001-03-16,31.13435
2001-03-19,31.12005
2001-03-20,31.09905
2001-03-21,31.0795
2001-03-22,31.0611
2001-03-23,31.04875
2001-03-26,31.0393
2001-03-27,31.0285
2001-03-28,31.00955
2001-03-29,30.9831
2001-03-30,30.9513
2001-04-02,30.9162
2001-04-03,30.88595
2001-04-04,30.86
2001-04-05,30.83835
2001-04-06,30.80835
2001-04-09,30.7774
2001-04-10,30.74615
2001-04-11,30.71445
2001-04-12,30.7004
2001-04-16,30.6844
2001-04-17,30.66455
2001-04-18,30.64005
2001-04-19,30.61745
2001-04-20,30.59865
2001-04-23,30.58255
2001-04-24,30.55745
2001-04-25,30.53955
2001-04-26,30.53385
2001-04-27,30.5239
2001-04-30,30.50925
2001-05-01,30.49455
2001-05-02,30.48045
2001-05-03,30.46405
2001-05-04,30.4506
2001-05-07,30.43485
2001-05-08,30.4288
2001-05-09,30.4309
2001-05-10,30.43395
2001-05-11,30.43785
2001-05-14,30.44095
2001-05-15,30.44435
2001-05-16,30.4507
2001-05-17,30.45655
2001-05-18,30.4647
2001-05-21,30.4699
2001-05-22,30.46895
2001-05-23,30.46855
2001-05-24,30.4621
2001-05-25,30.4506
2001-05-29,30.43895
2001-05-30,30.4274
2001-05-31,30.40975
2001-06-01,30.392
2001-06-04,30.37315
2001-06-05,30.35295
2001-06-06,30.3309
2001-06-07,30.30835
2001-06-08,30.2943
2001-06-11,30.28285
2001-06-12,30.26145
2001-06-13,30.23545
2001-06-14,30.21645
2001-06-15,30.1954
2001-06-18,30.1669
2001-06-19,30.1389
2001-06-20,30.1044
2001-06-21,30.06905
2001-06-22,30.0293
2001-06-25,29.98895
2001-06-26,29.9557
2001-06-27,29.90835
2001-06-28,29.86585
2001-06-29,29.82835
2001-07-02,29.7866
2001-07-03,29.73865
2001-07-05,29.69025
2001-07-06,29.64595
2001-07-09,29.598
2001-07-10,29.5649
2001-07-11,29.53695
2001-07-12,29.5137
2001-07-13,29.48765
2001-07-16,29.4616
2001-07-17,29.43695
2001-07-18,29.40585
2001-07-19,29.36885
2001-07-20,29.3379
2001-07-23,29.31275
2001-07-24,29.29035
2001-07-25,29.2696
2001-07-26,29.2434
2001-07-27,29.21185
2001-07-30,29.17885
2001-07-31,29.13205
2001-08-01,29.0914
2001-08-02,29.0648
2001-08-03,29.03555
2001-08-06,29.0065
2001-08-07,28.98205
2001-08-08,28.9486
2001-08-09,28.9127
2001-08-10,28.88065
2001-08-13,28.8518
2001-08-14,28.82355
2001-08-15,28.7972
2001-08-16,28.77025
2001-08-17,28.74
2001-08-20,28.7103
2001-08-21,28.687
2001-08-22,28.65975
2001-08-23,28.6228
2001-08-24,28.5973
2001-08-27,28.56615
2001-08-28,28.5326
2001-08-29,28.4977
2001-08-30,28.45945
2001-08-31,28.4191
2001-09-04,28.3761
2001-09-05,28.33705
2001-09-06,28.29665
2001-09-07,28.2567
2001-09-10,28.2173
2001-09-11,28.17525
2001-09-12,28.13315
2001-09-13,28.09485
2001-09-14,28.0727
2001-09-17,28.044
2001-09-18,28.015
2001-09-19,27.98835
2001-09-20,27.96495
2001-09-21,27.946
2001-09-24,27.9021
2001-09-25,27.86345
2001-09-26,27.8339
2001-09-27,27.79915
2001-09-28,27.7673
2001-10-01,27.73915
2001-10-02,27.71235
2001-10-03,27.6789
2001-10-04,27.6448
2001-10-05,27.6097
2001-10-08,27.5918
2001-10-09,27.57425
2001-10-10,27.556
2001-10-11,27.53845
2001-10-12,27.51815
2001-10-15,27.5009
2001-10-16,27.47735
2001-10-17,27.45035
2001-10-18,27.41735
2001-10-19,27.38755
2001-10-22,27.35635
2001-10-23,27.32555
2001-10-24,27.29695
2001-10-25,27.2586
2001-10-26,27.22185
2001-10-29,27.182
2001-10-30,27.1402
2001-10-31,27.09735
2001-11-01,27.0476
2001-11-02,26.9882
2001-11-05,26.92715
2001-11-06,26.8685
2001-11-07,26.81175
2001-11-08,26.75975
2001-11-09,26.72195
2001-11-12,26.6829
2001-11-13,26.6451
2001-11-14,26.60015
2001-11-15,26.53825
2001-11-16,26.47235
2001-11-19,26.4083
2001-11-20,26.3505
2001-11-21,26.28605
2001-11-26,26.22165
2001-11-27,26.16485
2001-11-28,26.1091
2001-11-29,26.05125
2001-11-30,26.0008
2001-12-03,25.95735
2001-12-04,25.9098
2001-12-05,25.8649
2001-12-06,25.81515
2001-12-07,25.76795
2001-12-10,25.7154
2001-12-11,25.66425
2001-12-12,25.61485
2001-12-13,25.5691
2001-12-14,25.52675
2001-12-17,25.4837
2001-12-18,25.43755
2001-12-19,25.3924
2001-12-20,25.341
2001-12-21,25.29595
2001-12-26,25.2627
2001-12-27,25.2285
2001-12-28,25.19335
2001-12-31,25.1607
2002-01-02,25.13355
2002-01-03,25.1034
2002-01-04,25.0799
2002-01-07,25.05705
2002-01-08,25.029
2002-01-09,24.99965
2002-01-10,24.9655
2002-01-11,24.92685
2002-01-14,24.88315
2002-01-15,24.84595
2002-01-16,24.8084
2002-01-17,24.76755
2002-01-18,24.72915
2002-01-22,24.6877
2002-01-23,24.6474
2002-01-24,24.60905
2002-01-25,24.5727
2002-01-28,24.5357
2002-01-29,24.48985
2002-01-30,24.4433
2002-01-31,24.3981
2002-02-01,24.35605
2002-02-04,24.3167
2002-02-05,24.27785
2002-02-06,24.2371
2002-02-07,24.20085
2002-02-08,24.16725
2002-02-11,24.1475
2002-02-12,24.12165
2002-02-13,24.08525
2002-02-14,24.04945
2002-02-15,24.0144
2002-02-19,23.9764
2002-02-20,23.9385
2002-02-21,23.89925
2002-02-22,23.8618
2002-02-25,23.82405
2002-02-26,23.79415
2002-02-27,23.7592
2002-02-28,23.7256
2002-03-01,23.6945
2002-03-04,23.6631
2002-03-05,23.6345
2002-03-06,23.60725
2002-03-07,23.58025
2002-03-08,23.5501
2002-03-11,23.5221
2002-03-12,23.4961
2002-03-13,23.47255
2002-03-14,23.4551
2002-03-15,23.43705
2002-03-18,23.4184
2002-03-19,23.39995
2002-03-20,23.3826
2002-03-21,23.3719
2002-03-22,23.359
2002-03-25,23.34825
2002-03-26,23.3392
2002-03-27,23.3286
2002-03-28,23.3175
2002-04-01,23.3069
2002-04-02,23.3
2002-04-03,23.2937
2002-04-04,23.2813
2002-04-05,23.26975
2002-04-08,23.2628
2002-04-09,23.2526
2002-04-10,23.25075
2002-04-11,23.24115
2002-04-12,23.2236
2002-04-15,23.2107
2002-04-16,23.20045
2002-04-17,23.2018
2002-04-18,23.20235
2002-04-19,23.20265
2002-04-22,23.20395
2002-04-23,23.20395
2002-04-24,23.2
2002-04-25,23.1913
2002-04-26,23.18875
2002-04-29,23.1899
2002-04-30,23.19115
2002-05-01,23.1898
2002-05-02,23.1885
2002-05-03,23.19215
2002-05-06,23.19605
2002-05-07,23.20675
2002-05-08,23.2223
2002-05-09,23.23285
2002-05-10,23.24305
2002-05-13,23.25525
2002-05-14,23.26755
2002-05-15,23.2747
2002-05-16,23.2798
2002-05-17,23.28775
2002-05-20,23.29545
2002-05-21,23.29805
2002-05-22,23.2938
2002-05-23,23.28925
2002-05-24,23.2842
2002-05-28,23.26875
2002-05-29,23.25885
2002-05-30,23.24415
2002-05-31,23.2304
2002-06-03,23.21665
2002-06-04,23.20275
2002-06-05,23.1903
2002-06-06,23.1774
2002-06-07,23.16775
2002-06-10,23.15295
2002-06-11,23.13435
2002-06-12,23.12245
2002-06-13,23.122
2002-06-14,23.1098
2002-06-17,23.10625
2002-06-18,23.09725
2002-06-19,23.08975
2002-06-20,23.0846
2002-06-21,23.0789
2002-06-24,23.07575
2002-06-25,23.0709
2002-06-26,23.06655
2002-06-27,23.06045
2002-06-28,23.0561
2002-07-01,23.0518
2002-07-02,23.04775
2002-07-03,23.03895
2002-07-08,23.0217
2002-07-09,23.0083
2002-07-10,23.0029
2002-07-11,23.0043
2002-07-12,23.0087
2002-07-15,23.01755
2002-07-16,23.04865
2002-07-17,23.0799
2002-07-18,23.1054
2002-07-19,23.13055
2002-07-22,23.1464
2002-07-23,23.16385
2002-07-24,23.18425
2002-07-25,23.20675
2002-07-26,23.226
2002-07-29,23.2471
2002-07-30,23.273
2002-07-31,23.29535
2002-08-01,23.31535
2002-08-02,23.33225
2002-08-05,23.35255
2002-08-06,23.3766
2002-08-07,23.39945
2002-08-08,23.42335
2002-08-09,23.45105
2002-08-12,23.4803
2002-08-13,23.51315
2002-08-14,23.5477
2002-08-15,23.58265
2002-08-16,23.6201
2002-08-19,23.65905
2002-08-20,23.69915
2002-08-21,23.74185
2002-08-22,23.7864
2002-08-23,23.834
2002-08-26,23.87895
2002-08-27,23.92315
2002-08-28,23.96505
2002-08-29,24.00865
2002-08-30,24.04745
2002-09-03,24.0751
2002-09-04,24.1102
2002-09-05,24.1477
2002-09-06,24.1971
2002-09-09,24.2586
2002-09-10,24.31625
2002-09-11,24.3764
2002-09-12,24.4276
2002-09-13,24.48485
2002-09-16,24.5371
2002-09-17,24.58465
2002-09-18,24.63565
2002-09-19,24.69035
2002-09-20,24.7413
2002-09-23,24.7942
2002-09-24,24.8496
2002-09-25,24.90495
2002-09-26,24.96305
2002-09-27,25.0203
2002-09-30,25.08165
2002-10-01,25.145
2002-10-02,25.20605
2002-10-03,25.2637
2002-10-04,25.3154
2002-10-07,25.36725
2002-10-08,25.41815
2002-10-09,25.46785
2002-10-10,25.5193
2002-10-11,25.5696
2002-10-14,25.6133
2002-10-15,25.6566
2002-10-16,25.7009
2002-10-17,25.74915
2002-10-18,25.7913
2002-10-21,25.8296
2002-10-22,25.8619
2002-10-23,25.89575
2002-10-24,25.931
2002-10-25,25.96485
2002-10-28,25.9987
2002-10-29,26.0344
2002-10-30,26.07425
2002-10-31,26.1152
2002-11-01,26.1556
2002-11-04,26.19905
2002-11-05,26.23925
2002-11-06,26.27605
2002-11-07,26.30735
2002-11-08,26.33865
2002-11-11,26.36975
2002-11-12,26.40045
2002-11-13,26.43035
2002-11-14,26.4618
2002-11-15,26.49075
2002-11-18,26.5223
2002-11-19,26.55425
2002-11-20,26.58895
2002-11-21,26.62545
2002-11-22,26.66535
2002-11-25,26.69915
2002-11-26,26.7257
2002-11-27,26.75625
2002-12-02,26.78665
2002-12-03,26.8174
2002-12-04,26.84405
2002-12-05,26.87655
2002-12-06,26.91015
2002-12-09,26.94255
2002-12-10,26.9766
2002-12-11,27.01285
2002-12-12,27.047
2002-12-13,27.08195
2002-12-16,27.1238
2002-12-17,27.16215
2002-12-18,27.20145
2002-12-19,27.2384
2002-12-20,27.27465
2002-12-23,27.317
2002-12-24,27.3583
2002-12-26,27.39955
2002-12-27,27.4402
2002-12-30,27.47655
2002-12-31,27.5102
2003-01-02,27.5477
2003-01-03,27.58885
2003-01-06,27.6252
2003-01-07,27.6566
2003-01-08,27.6812
2003-01-09,27.71315
2003-01-10,27.74265
2003-01-13,27.7743
2003-01-14,27.80745
2003-01-15,27.84255
2003-01-16,27.87635
2003-01-17,27.907
2003-01-21,27.94235
2003-01-22,27.98075
2003-01-23,28.0192
2003-01-24,28.0633
2003-01-27,28.0982
2003-01-28,28.13095
2003-01-29,28.174
2003-01-30,28.22535
2003-01-31,28.27025
2003-02-03,28.30985
2003-02-04,28.3482
2003-02-05,28.38845
2003-02-06,28.4281
2003-02-07,28.47195
2003-02-10,28.51285
2003-02-11,28.5586
2003-02-12,28.60595
2003-02-13,28.6535
2003-02-14,28.6993
2003-02-18,28.7471
2003-02-19,28.7993
2003-02-20,28.85
2003-02-21,28.90005
2003-02-24,28.95595
2003-02-25,29.0023
2003-02-26,29.0533
2003-02-27,29.09855
2003-02-28,29.14275
2003-03-03,29.18015
2003-03-04,29.21905
2003-03-05,29.2625
2003-03-06,29.30855
2003-03-07,29.3564
2003-03-10,29.4011
2003-03-11,29.4484
2003-03-12,29.5027
2003-03-13,29.54995
2003-03-14,29.59355
2003-03-17,29.64275
2003-03-18,29.6723
2003-03-19,29.69845
2003-03-20,29.7147
2003-03-21,29.7251
2003-03-24,29.74605
2003-03-25,29.78805
2003-03-26,29.80715
2003-03-27,29.8351
2003-03-28,29.86495
2003-03-31,29.8996
2003-04-01,29.92305
2003-04-02,29.9381
2003-04-03,29.95385
2003-04-04,29.966
2003-04-07,29.978
2003-04-08,29.99
2003-04-09,30.00655
2003-04-10,30.015
2003-04-11,30.02485
2003-04-14,30.0366
2003-04-15,30.05055
2003-04-16,30.0625
2003-04-17,30.07905
2003-04-21,30.0989
2003-04-22,30.11435
2003-04-23,30.12045
2003-04-24,30.12735
2003-04-25,30.12615
2003-04-28,30.11875
2003-04-29,30.1103
2003-04-30,30.10335
2003-05-01,30.09745
2003-05-02,30.08775
2003-05-05,30.0805
2003-05-06,30.07125
2003-05-07,30.0633
2003-05-08,30.06495
2003-05-09,30.07015
2003-05-12,30.07295
2003-05-13,30.08215
2003-05-14,30.09545
2003-05-15,30.1056
2003-05-16,30.1138
2003-05-19,30.1229
2003-05-20,30.1368
2003-05-21,30.15
2003-05-22,30.1627
2003-05-23,30.1755
2003-05-27,30.1888
2003-05-28,30.19775
2003-05-29,30.20915
2003-05-30,30.21775
2003-06-02,30.2296
2003-06-03,30.24255
2003-06-04,30.24665
2003-06-05,30.25465
2003-06-06,30.26165
2003-06-09,30.26785
2003-06-10,30.2746
2003-06-11,30.2849
2003-06-12,30.292
2003-06-13,30.299
2003-06-16,30.3105
2003-06-17,30.32435
2003-06-18,30.3316
2003-06-19,30.33605
2003-06-20,30.3504
2003-06-23,30.3601
2003-06-24,30.36505
2003-06-25,30.37575
2003-06-26,30.3716
2003-06-27,30.3694
2003-06-30,30.3713
2003-07-01,30.3786
2003-07-02,30.3809
2003-07-03,30.38715
2003-07-07,30.39215
2003-07-08,30.3959
2003-07-09,30.4028
2003-07-10,30.40975
2003-07-11,30.41215
2003-07-14,30.4142
2003-07-15,30.41875
2003-07-16,30.4232
2003-07-17,30.42775
2003-07-18,30.4346
2003-07-21,30.4394
2003-07-22,30.43745
2003-07-23,30.43945
2003-07-24,30.4448
2003-07-25,30.4481
2003-07-28,30.4502
2003-07-29,30.4547
2003-07-30,30.46335
2003-07-31,30.46935
2003-08-01,30.4802
2003-08-04,30.49055
2003-08-05,30.50585
2003-08-06,30.51665
2003-08-07,30.5309
2003-08-08,30.5505
2003-08-11,30.5704
2003-08-12,30.589
2003-08-13,30.6039
2003-08-14,30.6227
2003-08-15,30.6415
2003-08-18,30.6615
2003-08-19,30.68105
2003-08-20,30.69995
2003-08-21,30.72365
2003-08-22,30.7474
2003-08-25,30.77425
2003-08-26,30.8057
2003-08-27,30.8348
2003-08-28,30.8627
2003-08-29,30.8914
2003-09-02,30.9083
2003-09-03,30.92905
2003-09-04,30.9464
2003-09-05,30.96355
2003-09-08,30.97425
2003-09-09,30.9883
2003-09-10,31.00035
2003-09-11,31.0093
2003-09-12,31.01195
2003-09-15,31.01765
2003-09-16,31.02265
2003-09-17,31.0233
2003-09-18,31.02325
2003-09-19,31.0212
2003-09-22,31.02205
2003-09-23,31.0207
2003-09-24,31.0265
2003-09-25,31.0315
2003-09-26,31.0339
2003-09-29,31.0382
2003-09-30,31.04315
2003-10-01,31.04835
2003-10-02,31.04675
2003-10-03,31.0484
2003-10-06,31.04835
2003-10-07,31.0479
2003-10-08,31.04305
2003-10-09,31.03745
2003-10-10,31.03685
2003-10-13,31.03335
2003-10-14,31.02835
2003-10-15,31.03
2003-10-16,31.0315
2003-10-17,31.0247
2003-10-20,31.01025
2003-10-21,30.99975
2003-10-22,30.99375
2003-10-23,30.992
2003-10-24,30.9822
2003-10-27,30.974
2003-10-28,30.96145
2003-10-29,30.9441
2003-10-30,30.9213
2003-10-31,30.8996
2003-11-03,30.87425
2003-11-04,30.84545
2003-11-05,30.8253
2003-11-06,30.80705
2003-11-07,30.7858
2003-11-10,30.7787
2003-11-11,30.77125
2003-11-12,30.7604
2003-11-13,30.75095
2003-11-14,30.74495
2003-11-17,30.7395
2003-11-18,30.73725
2003-11-19,30.7319
2003-11-20,30.72445
2003-11-21,30.7105
2003-11-24,30.68815
2003-11-25,30.6611
2003-11-26,30.6336
2003-12-01,30.5999
2003-12-02,30.57055
2003-12-03,30.5392
2003-12-04,30.5103
2003-12-05,30.48145
2003-12-08,30.45805
2003-12-09,30.4302
2003-12-10,30.4095
2003-12-11,30.37975
2003-12-12,30.3609
2003-12-15,30.34295
2003-12-16,30.32715
2003-12-17,30.3092
2003-12-18,30.2935
2003-12-19,30.2715
2003-12-22,30.24125
2003-12-23,30.2155
2003-12-24,30.1964
2003-12-29,30.1696
2003-12-30,30.1544
2003-12-31,30.1399
2004-01-05,30.13385
2004-01-06,30.1438
2004-01-07,30.1616
2004-01-08,30.18985
2004-01-09,30.22585
2004-01-12,30.2529
2004-01-13,30.2571
2004-01-14,30.28665
2004-01-15,30.30315
2004-01-16,30.3279
2004-01-20,30.35325
2004-01-21,30.3835
2004-01-22,30.41635
2004-01-23,30.4458
2004-01-26,30.4758
2004-01-27,30.50695
2004-01-28,30.53525
2004-01-29,30.5549
2004-01-30,30.5847
2004-02-02,30.6134
2004-02-03,30.64235
2004-02-04,30.66035
2004-02-05,30.68085
2004-02-06,30.6928
2004-02-09,30.70355
2004-02-10,30.7241
2004-02-11,30.75355
2004-02-12,30.7861
2004-02-13,30.82905
2004-02-17,30.87845
2004-02-18,30.92895
2004-02-19,30.97755
2004-02-20,31.0263
2004-02-23,31.07635
2004-02-24,31.12345
2004-02-25,31.1816
2004-02-26,31.22765
2004-02-27,31.27335
2004-03-01,31.31935
2004-03-02,31.36565
2004-03-03,31.4021
2004-03-04,31.4401
2004-03-05,31.4838
2004-03-08,31.5211
2004-03-09,31.55835
2004-03-10,31.59295
2004-03-11,31.63015
2004-03-12,31.66575
2004-03-15,31.70425
2004-03-16,31.74485
2004-03-17,31.7936
2004-03-18,31.8369
2004-03-19,31.87955
2004-03-22,31.91155
2004-03-23,31.9467
2004-03-24,31.98295
2004-03-25,32.0071
2004-03-26,32.02885
2004-03-29,32.0491
2004-03-30,32.07125
2004-03-31,32.08915
2004-04-01,32.10445
2004-04-02,32.12325
2004-04-05,32.139
2004-04-06,32.15905
2004-04-07,32.18905
2004-04-08,32.22545
2004-04-12,32.26125
2004-04-13,32.2956
2004-04-14,32.32845
2004-04-15,32.3589
2004-04-16,32.40255
2004-04-19,32.44395
2004-04-20,32.48125
2004-04-21,32.51225
2004-04-22,32.5493
2004-04-23,32.58345
2004-04-26,32.61815
2004-04-27,32.654
2004-04-28,32.6858
2004-04-29,32.7181
2004-04-30,32.748
2004-05-03,32.7833
2004-05-04,32.8196
2004-05-05,32.86205
2004-05-06,32.9019
2004-05-07,32.942
2004-05-10,32.97815
2004-05-11,33.02865
2004-05-12,33.0795
2004-05-13,33.1306
2004-05-14,33.18615
2004-05-17,33.2439
2004-05-18,33.29445
2004-05-19,33.34905
2004-05-20,33.40085
2004-05-21,33.43885
2004-05-24,33.49
2004-05-25,33.53555
2004-05-26,33.5797
2004-05-27,33.6139
2004-05-28,33.65225
2004-06-01,33.70435
2004-06-02,33.7446
2004-06-03,33.7868
2004-06-04,33.82475
2004-06-07,33.8633
2004-06-08,33.89515
2004-06-09,33.92935
2004-06-10,33.9668
2004-06-14,33.9958
2004-06-15,34.0235
2004-06-16,34.053
2004-06-17,34.0855
2004-06-18,34.123
2004-06-21,34.1544
2004-06-22,34.18615
2004-06-23,34.2261
2004-06-24,34.268
2004-06-25,34.31035
2004-06-28,34.34695
2004-06-29,34.3807
2004-06-30,34.4192
2004-07-01,34.46495
2004-07-02,34.5125
2004-07-06,34.569
2004-07-07,34.62415
2004-07-08,34.6875
2004-07-09,34.752
2004-07-12,34.8122
2004-07-13,34.8753
2004-07-14,34.94535
2004-07-15,35.01385
2004-07-16,35.0784
2004-07-19,35.1447
2004-07-20,35.20795
2004-07-21,35.26935
2004-07-22,35.33095
2004-07-23,35.3929
2004-07-26,35.451
2004-07-27,35.5083
2004-07-28,35.57035
2004-07-29,35.6314
2004-07-30,35.702
2004-08-02,35.7663
2004-08-03,35.8269
2004-08-04,35.881
2004-08-05,35.94455
2004-08-06,36.0056
2004-08-09,36.07235
2004-08-10,36.14185
2004-08-11,36.2136
2004-08-12,36.29025
2004-08-13,36.3733
2004-08-16,36.45185
2004-08-17,36.53565
2004-08-18,36.6227
2004-08-19,36.71815
2004-08-20,36.8114
2004-08-23,36.89805
2004-08-24,36.98025
2004-08-25,37.05535
2004-08-26,37.12635
2004-08-27,37.19045
2004-08-30,37.2508
2004-08-31,37.3083
2004-09-01,37.3727
2004-09-02,37.43685
2004-09-03,37.4997
2004-09-07,37.55615
2004-09-08,37.60845
2004-09-09,37.67235
2004-09-10,37.72075
2004-09-13,37.77585
2004-09-14,37.8346
2004-09-15,37.89245
2004-09-16,37.96265
2004-09-17,38.0407
2004-09-20,38.1207
2004-09-21,38.2068
2004-09-22,38.29515
2004-09-23,38.38395
2004-09-24,38.47205
2004-09-27,38.56645
2004-09-28,38.65485
2004-09-29,38.7439
2004-09-30,38.8321
2004-10-01,38.92285
2004-10-04,39.0068
2004-10-05,39.09635
2004-10-06,39.19155
2004-10-07,39.28755
2004-10-08,39.38595
2004-10-11,39.49015
2004-10-12,39.59905
2004-10-13,39.7082
2004-10-14,39.8167
2004-10-15,39.9286
2004-10-18,40.0315
2004-10-19,40.13535
2004-10-20,40.24145
2004-10-21,40.3463
2004-10-22,40.4576
2004-10-25,40.56385
2004-10-26,40.6738
2004-10-27,40.7618
2004-10-28,40.84525
2004-10-29,40.93105
2004-11-01,41.0135
2004-11-02,41.0857
2004-11-03,41.15915
2004-11-04,41.2255
2004-11-05,41.29815
2004-11-08,41.36895
2004-11-09,41.4339
2004-11-10,41.50745
2004-11-11,41.5768
2004-11-12,41.649
2004-11-15,41.71795
2004-11-16,41.77835
2004-11-17,41.8416
2004-11-18,41.9078
2004-11-19,41.986
2004-11-22,42.06595
2004-11-23,42.1451
2004-11-24,42.22065
2004-11-29,42.29955
2004-11-30,42.3752
2004-12-01,42.43045
2004-12-02,42.47135
2004-12-03,42.50705
2004-12-06,42.5428
2004-12-07,42.57135
2004-12-08,42.6024
2004-12-09,42.6352
2004-12-10,42.65235
2004-12-13,42.6804
2004-12-14,42.7088
2004-12-15,42.7456
2004-12-16,42.7834
2004-12-17,42.83595
2004-12-20,42.87975
2004-12-21,42.922
2004-12-22,42.9596
2004-12-23,42.9891
2004-12-27,43.01435
2004-12-28,43.0385
2004-12-29,43.0759
2004-12-30,43.1055
2005-01-03,43.1295
2005-01-04,43.15825
2005-01-05,43.18625
2005-01-06,43.22335
2005-01-07,43.26435
2005-01-10,43.30185
2005-01-11,43.34485
2005-01-12,43.3988
2005-01-13,43.4613
2005-01-14,43.5263
2005-01-18,43.58785
2005-01-19,43.64715
2005-01-20,43.70985
2005-01-21,43.77945
2005-01-24,43.85105
2005-01-25,43.92275
2005-01-26,43.98535
2005-01-27,44.04365
2005-01-28,44.09045
2005-01-31,44.14625
2005-02-01,44.19865
2005-02-02,44.2432
2005-02-03,44.2867
2005-02-04,44.33165
2005-02-07,44.37035
2005-02-08,44.4143
2005-02-09,44.45305
2005-02-10,44.5022
2005-02-11,44.55285
2005-02-14,44.6029
2005-02-15,44.65325
2005-02-16,44.7075
2005-02-17,44.75845
2005-02-18,44.8094
2005-02-22,44.8701
2005-02-23,44.9303
2005-02-24,44.9935
2005-02-25,45.0546
2005-02-28,45.11885
2005-03-01,45.1757
2005-03-02,45.2392
2005-03-03,45.3025
2005-03-04,45.3639
2005-03-07,45.42575
2005-03-08,45.4969
2005-03-09,45.5626
2005-03-10,45.6256
2005-03-11,45.69845
2005-03-14,45.7628
2005-03-15,45.8308
2005-03-16,45.9103
2005-03-17,45.99605
2005-03-18,46.08055
2005-03-21,46.1524
2005-03-22,46.23235
2005-03-23,46.28305
2005-03-24,46.33935
2005-03-28,46.41605
2005-03-29,46.50145
2005-03-30,46.58325
2005-03-31,46.66755
2005-04-01,46.76595
2005-04-04,46.86435
2005-04-05,46.95685
2005-04-06,47.0437
2005-04-07,47.1211
2005-04-08,47.19995
2005-04-11,47.27795
2005-04-12,47.34785
2005-04-13,47.40985
2005-04-14,47.4787
2005-04-15,47.5505
2005-04-18,47.6251
2005-04-19,47.70215
2005-04-20,47.7716
2005-04-21,47.8422
2005-04-22,47.9152
2005-04-25,47.9851
2005-04-26,48.0554
2005-04-27,48.11275
